amount,account_age_days,previous_orders,failed_payments,new_device,transactions_last_hour,location_changed,delivery_completed,chargeback
361.2,4,4,0,0,4,0,1,0
6325.03,101,6,2,0,3,0,1,0
2795.25,153,2,2,0,4,0,1,0
3911.03,36,8,0,0,1,0,1,0
2256.73,53,2,6,0,0,0,1,0
354.59,44,3,0,0,1,0,1,0
649.03,13,4,1,0,0,0,0,0
1788.93,76,5,2,1,1,0,0,0
323.07,695,7,0,1,3,0,1,0
2237.24,78,4,0,0,1,0,1,0
862.36,111,11,0,0,4,0,1,0
753.84,190,2,0,0,1,0,1,0
2232.68,188,6,0,0,0,0,1,0
1710.03,538,3,0,0,3,1,0,1
764.36,350,3,1,0,3,0,1,0
3495.84,284,5,0,0,2,0,1,0
372.02,545,5,0,0,0,0,1,0
2030.29,47,7,1,0,1,0,0,0
1984.46,172,6,1,0,3,1,1,0
804.69,392,4,2,0,1,1,1,0
1519.49,176,3,2,0,4,0,1,0
313.84,682,7,1,0,2,0,1,0
2762.87,19,3,1,0,2,1,1,0
911.51,104,3,0,0,2,1,1,0
650.2,681,4,0,0,3,0,1,0
3130.69,85,5,1,1,2,0,0,0
542.21,242,5,0,0,2,0,1,0
268.15,5,8,0,0,4,0,1,0
231.22,213,10,2,0,2,1,1,0
2010.24,490,6,0,0,0,0,1,0
304.77,86,7,2,0,3,0,1,0
6341.02,3,5,0,0,3,0,0,0
136.74,5,5,0,0,2,1,1,0
5981.68,400,2,1,1,1,0,1,0
1354.27,230,1,1,0,3,0,1,0
995.54,20,5,1,0,0,0,1,0
635.93,10,4,1,1,3,0,0,0
1634.57,294,0,0,0,3,0,1,0
1056.13,298,4,1,0,3,0,1,0
3305.36,23,5,1,1,1,0,1,0
1229.33,64,6,1,0,2,0,1,0
1274.49,272,4,1,0,2,1,0,0
762.34,134,7,0,0,1,0,1,0
1035.93,564,3,1,1,2,0,1,0
1491.89,118,4,0,0,1,0,1,0
198.31,203,4,0,0,3,0,1,0
284.81,128,8,3,1,3,0,1,0
2305.99,515,3,2,0,0,0,1,0
1300.97,91,5,0,0,2,0,1,0
912.34,46,7,1,1,3,0,1,1
1117.04,71,5,2,1,2,0,1,0
1552.44,344,5,1,0,5,0,1,0
639.21,124,6,0,1,3,1,1,0
503.56,78,4,0,0,1,1,1,0
1333.88,141,5,2,0,1,0,1,0
412.25,25,8,1,0,4,0,1,0
1649.54,1,5,3,0,2,0,1,0
199.82,59,2,4,0,4,0,1,0
3069.15,167,7,1,0,3,0,1,0
1759.17,223,3,2,0,5,1,1,0
1416.62,315,4,0,0,0,0,1,0
2929.8,470,4,0,0,0,0,1,0
5799.2,95,3,0,0,3,1,0,0
3024.1,242,7,1,0,1,0,1,0
174.01,13,5,2,0,1,0,1,0
305.03,10,1,1,1,3,0,1,0
587.09,23,3,2,0,4,0,1,0
1125.62,107,5,2,0,2,0,1,0
1840.25,42,7,0,0,3,0,1,0
530.73,60,6,1,0,0,0,1,0
1321.82,187,1,0,0,3,0,1,0
515.23,79,2,3,0,2,0,1,0
594.95,146,2,2,0,2,0,0,0
268.63,95,4,1,0,2,0,1,0
435.62,33,4,0,0,3,0,1,0
283.81,13,12,0,1,1,0,1,0
413.28,48,3,0,0,3,0,1,0
3145.23,10,4,1,0,2,0,1,0
424.37,173,9,0,1,2,0,1,0
15250.72,285,6,1,0,2,0,0,0
1796.0,74,4,0,0,4,0,1,0
1319.27,88,5,0,0,1,0,1,0
464.82,304,0,0,0,1,0,1,0
2209.03,45,9,0,0,1,0,1,0
616.69,22,4,0,0,1,0,1,0
1238.94,125,3,2,0,2,0,1,0
14187.05,187,4,1,0,1,0,1,0
996.19,164,9,0,1,3,0,1,0
3460.86,225,6,0,0,1,1,1,0
542.84,10,5,1,1,1,0,1,0
1058.93,100,4,1,0,3,0,1,0
6443.33,49,5,4,1,1,0,1,0
585.83,256,5,0,0,0,0,1,0
6717.35,371,6,1,0,0,0,1,0
2225.53,59,3,1,0,4,0,1,0
624.86,18,4,0,0,0,0,1,1
2064.01,52,1,1,0,2,0,1,0
2900.26,19,2,1,0,3,0,1,0
2042.26,70,4,2,0,3,0,1,0
228.1,139,4,0,0,2,0,1,0
529.99,654,6,2,0,1,0,1,0
856.18,91,3,0,0,2,0,1,0
1017.97,44,6,1,0,1,0,1,0
2039.93,32,5,1,0,3,0,1,0
1309.89,34,0,1,0,2,0,0,0
288.49,38,3,1,0,0,0,0,0
1603.91,258,3,0,0,1,0,1,0
2019.46,11,8,2,0,2,0,1,0
1919.44,1071,5,1,0,3,0,1,0
3231.76,133,6,0,0,2,1,1,0
2524.81,141,5,2,0,1,0,0,0
1735.72,79,2,1,0,2,0,1,0
1022.32,210,7,0,0,1,0,1,0
208.31,114,4,3,0,2,0,1,0
1685.16,71,6,0,0,5,0,1,0
1349.77,55,6,0,1,1,0,1,0
1438.82,467,6,0,0,0,0,1,0
305.9,61,6,0,0,0,0,1,0
372.02,103,5,1,0,4,0,1,0
3143.69,77,5,2,1,3,1,1,0
1054.1,16,7,2,0,2,0,1,0
2167.87,37,5,2,0,1,0,0,0
1128.13,37,7,0,0,2,0,1,0
1129.76,212,5,2,0,1,1,1,0
2802.55,93,7,2,0,0,0,1,0
654.55,274,7,0,0,0,0,1,0
1207.27,222,4,1,0,6,0,1,0
690.71,38,7,1,0,1,0,1,0
710.17,148,3,0,0,0,0,1,0
804.99,244,5,1,0,0,0,1,0
1369.41,180,11,2,0,2,0,0,0
679.43,164,4,1,0,0,0,1,0
3849.72,242,4,0,0,0,0,1,0
448.27,10,6,3,0,2,0,1,0
909.71,236,4,1,0,2,0,1,0
706.46,57,5,0,0,2,0,1,0
4660.97,152,7,1,0,6,0,1,0
1334.82,49,4,0,0,2,0,1,0
3077.41,328,3,1,0,0,0,0,0
248.25,117,7,1,0,2,1,0,0
1432.32,185,2,0,0,1,0,1,0
2669.46,284,1,0,0,2,0,1,0
1190.68,406,2,0,0,4,0,1,0
3182.68,237,3,0,0,1,1,1,0
653.74,28,2,1,0,1,1,0,0
4488.83,347,8,1,0,3,0,1,0
10925.97,173,2,0,0,0,0,1,0
762.93,169,7,1,0,3,0,1,0
702.4,457,2,1,1,1,0,1,0
4690.92,51,5,2,0,3,0,1,0
5321.83,49,4,3,0,3,0,1,0
650.11,129,3,0,1,3,0,1,0
720.4,250,0,2,0,3,1,1,0
827.34,106,2,0,0,2,0,1,0
285.87,180,4,3,0,2,0,1,0
437.62,108,6,0,0,3,0,1,0
401.76,169,5,0,0,1,0,1,0
508.88,310,5,0,1,4,0,1,1
1059.25,35,3,2,0,4,1,0,0
1386.05,213,5,0,0,4,0,1,0
5169.34,278,5,1,1,2,0,1,0
404.09,106,8,2,0,2,0,1,0
2934.59,70,4,0,0,3,1,1,0
885.37,2,4,1,0,3,0,1,0
1043.71,287,4,3,1,0,0,0,0
2153.43,71,7,1,0,0,0,1,0
356.84,79,8,2,1,2,0,1,0
1607.46,73,10,1,0,2,0,0,0
1295.24,124,6,2,0,0,0,1,0
1794.45,218,3,2,1,5,0,1,0
1464.35,266,5,2,0,3,0,1,0
12775.7,89,4,0,1,1,0,1,0
579.55,195,2,1,0,2,1,1,0
644.84,229,4,0,0,1,0,1,0
588.08,63,2,3,0,3,0,1,0
629.25,18,6,0,1,2,0,1,0
579.76,405,6,2,0,0,0,1,0
3601.18,203,4,0,0,1,0,1,0
4539.19,187,3,3,0,2,0,1,0
619.71,10,6,0,0,3,1,1,0
477.06,306,7,0,0,3,0,1,0
1757.09,150,8,1,0,4,0,1,0
631.3,338,2,1,0,4,0,1,0
2065.1,660,4,2,0,5,0,1,0
1343.35,566,1,3,0,0,1,1,0
240.87,348,3,0,0,4,0,1,0
5153.88,1,5,0,0,3,0,1,0
6606.95,390,5,1,1,4,1,0,1
594.2,14,6,0,0,1,1,1,0
744.19,342,4,2,0,3,0,1,0
1459.52,59,5,2,0,1,0,1,0
1532.2,169,5,1,1,2,0,1,0
2118.67,6,7,0,0,1,0,1,0
8186.2,265,2,1,0,1,0,1,0
918.79,21,6,1,0,3,1,1,0
493.59,95,4,2,1,2,0,1,0
276.08,306,4,0,0,2,1,1,0
527.99,213,3,4,0,0,0,1,0
1060.9,1,4,2,0,0,0,1,0
6598.24,92,11,1,0,3,0,1,0
653.53,7,3,1,0,0,0,1,0
1371.68,201,2,1,0,4,0,1,0
1078.77,624,5,2,0,4,0,0,0
3598.94,191,2,1,1,4,1,1,0
13724.43,45,5,1,0,3,1,0,0
644.92,78,9,2,0,4,0,1,0
672.2,676,7,0,0,4,0,1,0
3115.55,45,6,3,0,0,0,1,0
2168.72,148,11,1,1,4,0,1,0
6951.46,92,2,0,1,2,1,1,0
1966.34,263,7,1,1,2,0,1,0
765.64,363,6,0,0,2,0,1,0
1979.61,75,5,1,0,1,0,1,0
3323.27,194,4,0,0,2,1,1,0
2491.11,143,7,0,0,2,0,0,0
1821.24,58,5,1,1,2,1,1,1
3186.49,57,4,1,1,2,0,1,0
3530.86,139,3,1,0,1,0,1,0
4368.43,30,7,2,0,1,0,1,0
2097.94,299,9,1,1,3,0,1,0
927.86,12,2,1,0,0,0,0,0
1269.93,17,7,1,0,1,0,1,0
3664.73,75,3,0,1,2,0,1,0
484.47,22,6,1,0,2,1,1,0
1585.53,116,6,1,0,2,0,1,0
740.01,91,3,1,0,5,0,1,0
1128.61,230,11,2,1,0,0,1,0
3938.09,550,6,2,0,4,0,1,0
1327.56,252,6,0,0,0,0,1,0
1148.76,35,4,3,0,2,0,1,0
281.5,493,4,0,0,0,1,1,0
2312.89,89,5,1,0,2,0,1,0
2091.18,115,4,3,0,1,0,1,0
9540.06,98,7,3,0,0,0,1,0
806.11,59,6,1,0,3,0,1,0
1365.33,405,11,1,0,2,0,1,0
1407.24,72,1,1,0,4,0,1,0
5310.56,155,4,1,0,3,0,1,0
996.95,49,8,0,0,2,0,1,0
1449.57,287,1,1,1,2,0,1,0
2014.04,267,3,1,1,1,0,0,1
1321.61,63,17,1,1,0,0,1,0
701.74,205,5,1,0,1,1,1,0
1331.54,219,5,1,0,3,0,0,0
3208.73,148,10,1,0,2,0,1,0
392.87,165,5,2,0,6,0,1,0
1252.59,153,6,0,0,1,1,1,0
544.51,15,2,0,0,2,0,1,0
3622.96,199,3,0,0,2,0,1,0
239.08,114,3,2,1,3,0,1,0
627.08,103,10,0,0,1,0,0,0
1599.12,353,5,0,1,2,0,1,0
5247.59,4,6,1,0,2,0,1,0
1026.85,52,5,1,1,0,0,1,0
629.42,23,1,1,0,1,0,1,0
7195.11,6,2,0,0,2,0,1,0
257.75,58,6,2,0,1,0,1,0
121.66,803,10,0,0,3,0,1,0
1702.77,56,5,1,1,0,0,1,0
663.78,196,6,3,1,3,0,1,0
394.95,22,3,0,0,1,0,1,0
2226.88,165,3,1,0,2,0,0,0
1399.4,749,2,1,0,4,0,1,0
623.86,62,2,1,0,2,0,1,0
304.81,339,3,0,0,2,0,1,0
2624.01,1083,8,3,1,0,0,1,0
2101.07,159,9,1,0,2,0,1,0
993.09,66,3,1,0,3,0,1,0
6950.97,201,4,0,0,2,0,1,0
376.12,335,8,2,0,4,0,1,0
238.53,33,6,4,0,0,0,1,0
549.0,108,7,2,0,4,0,1,0
1047.76,69,6,1,0,2,0,0,0
1398.76,59,4,0,1,0,0,1,0
861.58,354,3,1,0,1,0,1,0
1559.4,98,6,1,1,2,0,1,0
313.71,74,6,2,0,1,0,1,0
4646.01,166,6,1,0,1,0,1,0
1010.14,44,5,2,0,2,0,1,0
3351.94,47,7,2,0,2,0,1,0
1544.92,132,4,1,0,1,1,1,0
1731.52,94,8,0,0,2,0,1,0
1938.69,62,1,0,1,2,0,1,0
1715.93,9,8,1,0,3,0,1,0
2085.41,132,8,1,0,1,0,1,0
4142.91,305,8,1,0,1,0,1,0
1334.78,343,3,3,1,2,0,1,0
2228.32,48,5,1,0,2,0,1,0
1002.51,164,3,0,0,3,0,1,0
4629.1,348,3,2,0,1,0,1,0
557.58,94,11,0,1,2,0,1,0
6640.49,484,4,1,0,3,0,1,0
1053.47,419,5,0,0,2,0,1,0
262.23,42,4,0,0,1,0,1,0
1246.51,53,5,0,0,2,0,1,0
554.99,35,8,3,0,1,0,1,0
2541.84,39,3,2,1,1,0,1,0
570.99,429,7,1,0,1,0,0,0
701.92,481,3,1,1,2,0,0,0
165.75,9,2,1,0,4,0,1,0
697.63,162,5,0,1,3,0,1,0
97.14,149,3,0,0,1,0,1,0
225.0,89,8,1,0,2,0,0,0
2345.88,179,4,1,0,2,0,1,0
2406.19,529,4,1,0,3,1,1,0
1678.17,33,8,0,1,3,0,1,0
416.97,23,2,1,0,3,0,0,0
1045.54,6,8,4,0,1,0,1,0
1092.69,81,9,0,0,3,0,1,1
344.34,74,3,1,0,2,0,1,0
4931.5,101,6,0,0,2,1,1,0
2636.91,125,5,1,1,2,0,1,0
879.22,255,7,0,0,2,0,1,0
1126.52,89,4,0,0,6,0,1,0
1350.71,72,3,0,0,2,1,1,0
142.35,315,5,5,0,1,0,1,0
856.47,341,6,1,0,2,0,1,0
554.47,47,5,0,0,2,0,1,0
402.78,68,4,3,0,2,0,0,1
827.91,313,4,1,0,2,0,1,0
6618.91,14,6,0,1,2,1,1,0
2081.5,70,1,0,1,1,0,1,0
619.44,107,3,1,0,4,0,1,0
1944.16,37,8,1,0,6,0,1,0
4444.2,35,3,3,0,5,1,1,1
2764.55,99,4,4,1,1,0,1,0
1164.01,252,4,2,1,4,0,1,0
574.25,330,7,2,0,2,0,1,0
2204.43,697,12,2,0,0,0,1,0
1625.36,13,2,1,0,3,0,1,0
2684.35,43,6,0,0,1,1,1,0
2069.73,254,8,0,0,2,0,1,0
3132.39,140,2,0,0,3,1,1,0
642.11,71,2,0,0,2,0,1,0
4094.48,41,6,1,0,4,1,1,0
1336.22,59,1,1,0,0,0,1,0
8736.46,100,5,0,0,1,0,1,0
550.49,35,5,0,0,2,1,1,0
6222.73,599,4,0,0,2,0,1,0
1336.64,20,3,0,0,0,0,1,0
571.68,763,4,1,1,3,0,1,0
675.95,332,6,0,0,1,0,1,0
796.04,99,7,2,0,4,0,1,0
1676.0,242,3,2,0,1,0,1,0
1849.8,200,6,0,1,3,0,1,0
617.88,43,4,0,1,2,0,1,0
1070.25,74,5,1,1,2,0,1,0
9341.95,129,8,1,1,0,0,1,0
6170.55,182,8,0,0,2,0,1,0
1696.5,140,10,2,1,2,0,1,0
1139.11,115,8,1,0,4,1,1,0
1236.49,105,7,3,1,0,0,1,0
2025.39,124,4,2,1,3,0,1,0
394.34,102,2,1,1,5,0,1,0
847.78,140,5,0,0,0,1,1,0
206.73,394,10,1,0,3,0,1,0
1634.71,180,6,1,0,2,0,0,0
2094.76,230,7,3,0,2,0,1,0
676.42,163,3,1,0,0,0,1,0
5292.19,185,10,1,1,2,0,1,0
321.9,155,6,0,0,4,0,1,0
253.57,4,3,0,1,4,1,1,1
1372.59,1407,7,0,0,3,0,1,0
3124.71,6,3,1,0,1,0,1,0
5907.2,90,7,0,0,4,0,1,0
693.06,19,6,0,0,0,0,1,0
3224.98,18,2,1,0,1,0,1,0
1055.21,283,7,1,0,5,0,1,0
922.76,99,4,0,0,3,0,1,0
2653.57,290,0,0,0,2,0,1,0
2105.53,57,4,0,0,2,0,1,0
226.7,53,6,2,0,1,1,1,0
4800.81,52,9,1,0,3,0,1,0
4359.41,172,2,2,0,2,0,1,0
586.66,303,8,2,0,2,0,0,0
1629.13,108,2,0,0,1,1,1,0
1797.28,85,8,1,0,3,0,1,0
1423.22,654,6,0,0,3,0,1,0
632.51,22,5,2,0,3,0,1,0
560.25,120,5,1,1,1,0,1,0
1068.96,94,2,0,0,0,0,1,0
3543.0,18,7,1,0,1,0,1,0
1888.62,56,3,0,0,1,0,1,0
757.02,5,6,0,0,1,0,1,0
2372.5,377,4,4,0,4,0,1,0
63.53,168,2,1,0,1,0,1,0
3459.11,303,3,1,0,3,0,1,0
192.54,132,5,1,0,5,0,1,0
763.23,164,9,1,0,2,1,1,0
357.93,217,5,1,0,2,0,1,0
300.46,429,6,0,0,5,1,1,0
3501.08,17,7,1,0,1,0,1,0
686.98,72,4,2,0,0,0,0,0
1550.77,222,10,1,0,0,1,1,0
1046.37,572,5,2,0,5,0,1,0
1767.0,711,10,2,0,3,0,1,0
1184.2,182,7,2,0,1,0,1,0
303.99,38,2,0,0,5,1,1,0
2969.85,22,3,0,0,1,0,1,0
669.31,525,5,1,0,3,0,1,0
231.23,102,2,1,0,2,1,1,0
714.72,39,1,0,0,4,0,1,0
4918.5,488,3,2,0,5,0,1,0
2566.3,19,7,1,0,2,0,1,0
773.83,235,8,2,0,6,0,1,0
773.36,176,9,2,0,0,0,1,0
795.02,16,4,0,0,5,0,1,0
8749.47,74,0,1,0,1,0,1,0
1606.7,29,5,0,0,4,0,1,0
1685.88,166,2,0,0,2,0,1,0
3072.61,116,7,0,0,3,0,1,0
1392.41,1,4,2,1,2,0,1,0
846.37,669,2,3,1,0,0,1,0
901.13,77,3,1,1,2,0,1,0
1020.86,53,5,1,0,3,0,1,0
1056.56,45,5,1,0,1,0,1,0
2270.21,31,4,0,0,0,0,1,0
1155.1,1269,6,1,0,1,0,1,0
2281.62,62,8,0,0,3,0,1,0
1011.59,93,5,2,0,1,0,1,0
1186.35,369,7,2,0,2,0,1,0
148.68,184,1,0,0,3,0,1,0
2741.68,82,5,1,0,1,0,0,0
1550.74,411,2,0,1,2,1,1,0
2975.03,249,4,1,0,3,0,1,0
60.57,46,5,0,0,0,0,1,0
8851.79,185,4,1,0,1,0,1,0
953.76,460,5,1,0,1,0,1,0
3321.54,123,4,1,1,1,0,1,0
387.65,238,5,0,0,0,0,1,0
2023.88,637,8,0,0,2,0,1,0
382.44,211,3,1,0,0,0,1,0
587.71,19,5,1,0,4,0,1,0
7435.58,50,9,1,0,1,0,1,0
906.25,162,8,2,0,3,0,0,0
1362.99,58,8,1,1,5,0,1,0
2617.74,568,2,1,1,3,0,1,0
1800.25,93,10,1,0,1,0,1,0
1274.64,109,1,0,0,4,0,1,0
1579.65,217,0,0,0,1,0,0,0
12129.74,133,5,0,0,4,0,1,0
1035.23,86,1,4,1,3,1,1,1
1340.9,14,6,1,0,0,0,1,0
3135.85,163,6,1,0,2,0,1,0
3312.72,363,1,3,0,1,0,1,0
3594.03,208,7,0,1,1,0,1,0
2077.1,86,5,0,0,0,0,0,0
349.67,24,5,3,0,2,0,1,0
5616.32,305,6,0,0,3,0,0,0
348.51,511,2,3,1,1,0,1,0
1484.21,88,2,0,0,4,0,1,0
515.8,234,4,2,1,5,0,1,0
1028.51,95,9,1,0,2,0,1,0
1523.5,125,5,1,1,2,0,1,0
1512.26,325,4,2,0,3,0,1,0
1672.24,15,6,2,0,1,0,1,0
5506.65,136,5,0,0,1,0,1,0
1725.95,43,10,3,0,2,0,1,0
859.06,74,6,3,1,2,0,0,1
2875.8,186,11,1,0,2,0,1,0
3602.81,4,7,0,0,0,0,1,0
321.31,162,1,0,0,0,0,1,0
1993.01,59,7,1,0,1,0,1,0
2210.94,199,3,0,0,3,1,1,0
814.39,27,3,0,1,1,0,1,0
4340.34,239,2,2,0,2,0,1,0
943.83,186,5,0,1,0,0,1,0
1243.36,638,6,1,0,1,0,1,0
922.35,435,3,2,0,1,0,1,0
1113.85,59,9,2,0,1,0,1,0
366.4,4,2,1,1,1,0,1,0
259.81,191,3,2,0,4,0,1,0
5401.89,166,3,1,0,1,0,1,1
470.14,5,4,0,0,1,0,1,0
406.92,23,5,1,0,1,1,1,0
127.31,158,3,1,0,4,0,1,0
578.85,437,5,0,1,2,0,1,0
292.05,426,4,1,1,0,0,0,0
5664.73,29,5,0,1,2,0,1,0
3010.37,87,3,0,0,3,0,1,0
551.06,7,4,1,0,3,0,1,0
10429.94,114,7,2,0,0,0,1,0
2927.09,251,7,0,0,2,0,0,0
792.48,280,4,0,0,4,1,0,0
90.07,124,4,0,0,0,0,1,0
10839.4,18,7,1,0,1,0,1,0
273.26,86,7,1,0,4,1,1,0
211.58,484,5,0,1,1,0,1,0
3049.0,46,3,2,0,3,0,1,0
12578.6,69,2,0,0,4,0,1,0
4377.67,247,4,2,0,0,0,1,0
1927.37,238,1,0,0,4,0,1,0
1987.74,437,6,2,0,4,1,1,0
2574.51,88,5,1,1,3,0,1,0
2342.39,130,8,1,0,0,0,1,0
1452.72,113,10,2,0,4,0,1,0
1217.07,472,4,2,0,2,0,1,0
1030.1,264,5,2,0,2,0,0,0
515.96,320,3,4,0,4,0,0,1
828.26,25,5,0,0,3,0,1,0
201.75,282,4,1,0,2,0,1,0
993.92,102,6,0,0,0,0,1,0
408.06,4,8,1,0,2,0,1,0
363.73,11,2,1,1,2,0,1,0
1312.77,203,5,1,0,0,0,1,0
4411.64,83,9,2,0,2,0,0,1
2747.14,364,9,0,1,2,0,1,0
228.04,238,10,1,0,3,0,1,0
407.63,3,7,2,1,1,0,1,0
2809.53,209,3,0,0,1,0,1,0
410.56,38,3,1,1,0,0,1,0
876.0,98,7,3,0,2,0,1,0
1900.84,176,3,2,0,2,0,1,0
416.4,371,10,3,0,1,0,1,1
1218.5,109,5,0,0,0,0,0,0
288.87,297,5,2,0,1,0,1,0
601.02,274,5,1,0,1,0,1,0
1509.87,96,4,2,0,2,0,1,0
222.96,125,4,2,0,1,0,1,0
1703.56,217,5,0,0,0,0,1,0
1075.31,5,6,1,0,2,0,1,0
1905.48,398,7,3,0,0,0,1,0
1371.85,264,3,0,1,2,0,1,0
4290.42,51,5,0,0,1,0,0,0
1242.93,715,4,1,0,2,0,1,0
713.79,35,6,1,0,2,1,1,0
1239.29,441,3,0,0,1,0,1,0
1888.05,70,2,2,0,1,0,1,0
1151.55,259,8,0,1,3,0,1,1
1142.06,109,3,1,0,2,0,1,0
543.49,240,8,0,0,2,0,0,0
565.15,30,4,0,0,3,0,1,0
269.72,56,3,0,1,3,0,0,0
6308.02,18,3,0,0,2,0,1,0
316.12,360,7,1,0,3,0,0,1
548.45,63,1,2,0,0,0,1,0
534.64,213,6,0,1,2,0,1,0
2683.63,308,7,1,0,1,0,1,0
816.52,417,6,2,0,1,1,1,0
3818.99,20,6,3,0,2,1,0,0
559.2,402,1,2,0,1,0,0,0
1449.53,39,5,1,0,2,0,1,0
475.64,240,0,1,0,2,0,1,0
9368.88,234,5,1,1,5,0,1,0
334.42,1,5,2,1,1,0,1,0
1494.91,44,5,1,1,2,0,1,0
2066.84,121,9,2,0,3,1,1,0
1658.72,98,8,0,0,4,0,1,0
911.15,451,3,1,0,0,0,1,0
963.12,80,3,1,0,0,0,1,0
1145.75,497,8,1,0,2,0,1,0
946.71,110,8,0,0,4,0,0,0
2875.2,600,8,0,0,1,0,1,0
10001.83,240,3,1,0,4,1,1,0
627.98,318,0,0,0,1,1,1,0
278.72,19,5,2,0,6,0,0,0
1003.97,158,5,1,1,4,0,1,0
14468.21,27,3,1,0,3,0,1,0
490.94,63,9,2,0,2,0,1,0
5648.34,175,11,2,1,4,0,1,0
5870.53,233,2,0,0,3,0,0,0
630.44,7,5,0,0,1,0,1,0
1937.17,136,8,1,0,1,0,1,0
5588.11,149,4,2,0,6,1,1,0
750.6,14,1,0,0,4,0,1,0
894.64,125,6,1,0,1,1,1,0
612.97,225,9,1,0,1,0,1,0
397.52,9,6,2,1,4,0,1,0
572.91,257,4,3,0,3,1,1,0
322.49,154,6,1,1,0,1,1,0
1134.65,322,5,1,0,3,0,1,0
507.77,44,5,0,0,1,0,1,0
1385.46,322,4,2,0,2,0,1,0
231.39,17,7,1,1,0,0,1,0
1526.73,93,4,2,0,1,0,1,0
2523.82,40,2,1,0,1,0,1,0
149.35,375,4,2,1,0,0,1,0
1594.09,219,5,1,0,2,0,1,0
3743.1,4,2,2,0,2,0,1,0
327.13,1,1,0,0,3,0,1,1
5840.5,61,6,1,0,1,0,1,0
1667.4,27,9,0,0,1,0,1,0
541.85,179,7,2,0,3,1,1,0
1037.15,196,6,0,0,4,0,1,0
1916.64,512,6,0,1,4,0,1,0
1183.23,546,5,0,0,3,0,1,0
1879.49,193,5,0,0,1,0,1,0
436.73,1,5,1,0,1,0,1,0
1299.01,80,3,2,0,1,0,1,0
266.74,129,3,0,0,5,0,1,0
981.2,124,8,2,0,2,0,1,0
444.12,166,5,0,0,3,0,1,0
525.56,581,4,2,0,2,0,1,0
3774.76,389,2,0,0,3,1,1,0
3265.96,20,4,2,0,4,0,1,0
2016.54,55,10,0,0,0,0,1,0
367.85,322,1,1,1,1,0,1,0
799.18,313,5,0,0,4,0,1,0
3688.95,57,2,0,0,2,1,1,0
1263.6,236,3,1,0,2,0,0,0
11151.5,200,4,3,0,1,0,1,0
1625.09,115,4,0,0,3,0,1,0
1328.82,40,8,1,0,0,0,1,0
805.03,395,3,1,0,2,0,1,0
1253.31,203,2,0,0,3,0,1,0
941.55,33,5,0,0,3,0,1,0
2226.33,219,4,2,1,3,0,1,0
2854.64,243,5,1,0,0,0,1,0
499.7,392,6,1,0,2,0,1,0
289.68,45,4,0,1,5,0,0,0
174.83,807,6,2,1,6,0,1,0
1822.55,29,6,0,1,1,0,1,0
363.81,165,1,2,0,2,0,1,1
127.37,192,2,1,0,4,0,1,0
1617.41,97,2,1,0,2,0,1,0
13266.53,115,3,3,0,4,0,1,0
1090.0,398,5,1,0,1,0,1,0
2536.37,186,7,1,0,5,0,1,0
1190.14,123,1,0,1,2,0,1,0
993.38,24,3,1,0,0,0,1,0
2749.23,1,3,0,1,3,0,1,1
820.35,24,5,4,0,0,0,1,0
1432.81,562,7,3,1,3,0,1,0
1512.77,259,7,2,0,3,0,1,0
562.23,614,5,1,0,0,0,1,0
2957.33,6,6,0,1,2,0,1,0
920.61,205,6,0,0,5,0,0,0
515.05,8,3,1,0,1,0,1,0
1875.27,274,6,1,1,1,0,1,0
446.54,86,5,0,0,1,0,1,0
1127.98,18,5,1,0,6,0,1,0
1086.68,151,5,0,0,3,0,0,0
3248.33,59,5,1,1,3,0,1,0
1762.87,193,4,1,0,2,0,1,0
1069.53,193,11,0,0,0,0,1,0
2484.35,219,4,0,0,2,0,1,0
4403.73,879,8,0,0,3,0,1,0
1915.65,88,4,1,1,0,0,1,0
1108.05,112,5,2,0,0,0,1,0
295.35,293,5,3,0,4,0,1,0
378.0,155,6,0,0,2,0,1,0
808.17,6,2,2,0,1,0,1,0
596.15,333,6,3,0,1,0,0,1
909.62,9,9,1,1,1,0,0,0
1160.55,33,8,3,0,2,0,1,0
1862.53,19,5,0,0,4,0,1,0
1021.98,14,9,0,0,3,0,1,0
1783.8,4,6,1,0,3,0,1,0
1169.67,10,3,0,1,6,1,1,0
152.1,105,8,2,0,1,0,1,0
428.66,52,3,2,0,1,1,1,0
949.48,24,3,0,0,2,1,1,0
327.11,193,6,2,0,1,0,1,0
1998.05,46,6,1,0,2,0,1,0
5068.25,3,3,1,1,1,0,1,0
3709.91,97,3,0,0,1,0,1,0
885.86,66,7,0,0,1,0,1,0
4869.4,69,4,1,0,4,1,1,0
1272.41,106,4,1,1,1,0,1,0
782.83,198,7,1,0,3,1,1,0
593.83,172,4,0,1,2,0,1,0
810.4,498,8,0,0,5,0,1,0
743.84,131,4,1,1,1,0,1,0
1300.39,115,6,0,0,0,0,1,0
1287.65,43,2,2,0,3,0,1,0
1099.98,253,6,0,0,1,0,1,0
1697.54,27,6,1,0,2,0,1,0
3607.05,121,4,0,0,1,0,1,0
2834.31,98,7,0,0,0,1,1,0
248.42,193,2,1,1,1,0,1,0
85.29,449,6,1,1,1,1,1,0
2791.46,527,6,3,1,4,1,1,0
279.53,33,8,4,1,3,0,1,0
875.88,54,3,0,1,4,0,1,1
340.32,300,4,1,0,2,1,1,0
180.91,131,4,1,0,4,1,1,0
1884.58,108,5,3,0,4,1,1,0
